genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
EHA03392_bin.25.fa.gz,122_20,0.020000000000000018,average,fastANI,122
EHA03694_bin.174.fa.gz,122_21,0.020000000000000018,average,fastANI,122
EHA01443_bin.33.fa.gz,122_22,0.020000000000000018,average,fastANI,122
EHA03393_bin.23.fa.gz,122_23,0.020000000000000018,average,fastANI,122
EHA03385_bin.41.fa.gz,122_24,0.020000000000000018,average,fastANI,122
EHA03387_bin.30.fa.gz,122_25,0.020000000000000018,average,fastANI,122
EHA03410_bin.6.fa.gz,122_26,0.020000000000000018,average,fastANI,122
EHA03585_bin.5.fa.gz,122_27,0.020000000000000018,average,fastANI,122
EHA03406_bin.19.fa.gz,122_28,0.020000000000000018,average,fastANI,122
EHA00805_bin.2.fa.gz,123_1,0.020000000000000018,average,fastANI,123
EHA03407_bin.19.fa.gz,123_1,0.020000000000000018,average,fastANI,123
EHA03422_bin.29.fa.gz,123_2,0.020000000000000018,average,fastANI,123
EHA03651_bin.120.fa.gz,123_3,0.020000000000000018,average,fastANI,123
EHA03694_bin.429.fa.gz,124_1,0.020000000000000018,average,fastANI,124
EHA03755_bin.7.fa.gz,124_1,0.020000000000000018,average,fastANI,124
EHA03417_bin.36.fa.gz,124_2,0.020000000000000018,average,fastANI,124
EHA03380_bin.14.fa.gz,124_3,0.020000000000000018,average,fastANI,124
EHA02915_bin.16.fa.gz,125_1,0.020000000000000018,average,fastANI,125
EHA03430_bin.25.fa.gz,125_2,0.020000000000000018,average,fastANI,125
EHA01443_bin.52.fa.gz,125_3,0.020000000000000018,average,fastANI,125
EHA03403_bin.37.fa.gz,125_3,0.020000000000000018,average,fastANI,125
EHA03694_bin.393.fa.gz,125_3,0.020000000000000018,average,fastANI,125
EHA01421_bin.18.fa.gz,125_4,0.020000000000000018,average,fastANI,125
EHA03374_bin.16.fa.gz,125_5,0.020000000000000018,average,fastANI,125
EHA00660_bin.4.fa.gz,126_1,0.020000000000000018,average,fastANI,126
EHA01443_bin.57.fa.gz,126_1,0.020000000000000018,average,fastANI,126
EHA03651_bin.203.fa.gz,126_1,0.020000000000000018,average,fastANI,126
EHA00686_bin.24.fa.gz,126_2,0.020000000000000018,average,fastANI,126
EHA03389_bin.18.fa.gz,126_2,0.020000000000000018,average,fastANI,126
EHA03755_bin.42.fa.gz,126_2,0.020000000000000018,average,fastANI,126
EHA01443_bin.120.fa.gz,127_1,0.020000000000000018,average,fastANI,127
EHA03401_bin.13.fa.gz,127_1,0.020000000000000018,average,fastANI,127
EHA03755_bin.163.fa.gz,127_1,0.020000000000000018,average,fastANI,127
EHA02915_bin.43.fa.gz,127_2,0.020000000000000018,average,fastANI,127
EHA03587_bin.35.fa.gz,127_3,0.020000000000000018,average,fastANI,127
EHA00659_bin.36.fa.gz,128_1,0.020000000000000018,average,fastANI,128
EHA00668_bin.11.fa.gz,128_1,0.020000000000000018,average,fastANI,128
EHA00805_bin.46.fa.gz,128_1,0.020000000000000018,average,fastANI,128
EHA03755_bin.45.fa.gz,128_1,0.020000000000000018,average,fastANI,128
EHA03755_bin.267.fa.gz,129_0,0.020000000000000018,average,fastANI,129
EHA03694_bin.440.fa.gz,130_0,0.020000000000000018,average,fastANI,130
EHA00727_bin.8.fa.gz,131_1,0.020000000000000018,average,fastANI,131
EHA01421_bin.84.fa.gz,131_1,0.020000000000000018,average,fastANI,131
EHA03584_bin.2.fa.gz,131_1,0.020000000000000018,average,fastANI,131
EHA01415_bin.114.fa.gz,131_2,0.020000000000000018,average,fastANI,131
EHA00680_bin.4.fa.gz,131_3,0.020000000000000018,average,fastANI,131
EHA03694_bin.98.fa.gz,132_1,0.020000000000000018,average,fastANI,132
EHA03755_bin.119.fa.gz,132_1,0.020000000000000018,average,fastANI,132
EHA03420_bin.32.fa.gz,132_2,0.020000000000000018,average,fastANI,132
EHA03651_bin.361.fa.gz,133_1,0.020000000000000018,average,fastANI,133
EHA03755_bin.103.fa.gz,133_2,0.020000000000000018,average,fastANI,133
EHA00651_bin.23.fa.gz,133_3,0.020000000000000018,average,fastANI,133
EHA03781_bin.580.fa.gz,134_0,0.020000000000000018,average,fastANI,134
EHA03403_bin.43.fa.gz,135_0,0.020000000000000018,average,fastANI,135
EHA03694_bin.191.fa.gz,136_0,0.020000000000000018,average,fastANI,136
EHA03781_bin.56.fa.gz,137_0,0.020000000000000018,average,fastANI,137
EHA03781_bin.744.fa.gz,138_0,0.020000000000000018,average,fastANI,138
EHA00563_bin.24.fa.gz,139_1,0.020000000000000018,average,fastANI,139
EHA03651_bin.443.fa.gz,139_1,0.020000000000000018,average,fastANI,139
EHA03781_bin.238.fa.gz,139_1,0.020000000000000018,average,fastANI,139
EHA03378_bin.28.fa.gz,140_1,0.020000000000000018,average,fastANI,140
EHA03755_bin.216.fa.gz,140_1,0.020000000000000018,average,fastANI,140
EHA00726_bin.3.fa.gz,140_2,0.020000000000000018,average,fastANI,140
EHA03781_bin.354.fa.gz,140_2,0.020000000000000018,average,fastANI,140
EHA01421_bin.24.fa.gz,140_3,0.020000000000000018,average,fastANI,140
EHA03651_bin.84.fa.gz,140_3,0.020000000000000018,average,fastANI,140
EHA03412_bin.6.fa.gz,141_1,0.020000000000000018,average,fastANI,141
EHA03694_bin.405.fa.gz,141_1,0.020000000000000018,average,fastANI,141
EHA02915_bin.32.fa.gz,142_1,0.020000000000000018,average,fastANI,142
EHA03445_bin.33.fa.gz,142_2,0.020000000000000018,average,fastANI,142
EHA03781_bin.170.fa.gz,142_3,0.020000000000000018,average,fastANI,142
EHA03439_bin.9.fa.gz,142_4,0.020000000000000018,average,fastANI,142
EHA01826_bin.72.fa.gz,142_5,0.020000000000000018,average,fastANI,142
EHA03395_bin.2.fa.gz,142_5,0.020000000000000018,average,fastANI,142
EHA01404_bin.100.fa.gz,142_6,0.020000000000000018,average,fastANI,142
EHA01443_bin.27.fa.gz,142_7,0.020000000000000018,average,fastANI,142
EHA03406_bin.5.fa.gz,142_8,0.020000000000000018,average,fastANI,142
EHA01447_bin.21.fa.gz,143_1,0.020000000000000018,average,fastANI,143
EHA03423_bin.7.fa.gz,143_1,0.020000000000000018,average,fastANI,143
EHA01826_bin.60.fa.gz,143_2,0.020000000000000018,average,fastANI,143
EHA01824_bin.17.fa.gz,143_3,0.020000000000000018,average,fastANI,143
EHA02915_bin.132.fa.gz,144_1,0.020000000000000018,average,fastANI,144
EHA03586_bin.17.fa.gz,144_1,0.020000000000000018,average,fastANI,144
EHA03448_bin.14.fa.gz,144_2,0.020000000000000018,average,fastANI,144
EHA03430_bin.27.fa.gz,144_3,0.020000000000000018,average,fastANI,144
EHA00646_bin.9.fa.gz,145_1,0.020000000000000018,average,fastANI,145
EHA03651_bin.10.fa.gz,145_1,0.020000000000000018,average,fastANI,145
EHA01415_bin.51.fa.gz,146_1,0.020000000000000018,average,fastANI,146
EHA03651_bin.296.fa.gz,146_2,0.020000000000000018,average,fastANI,146
EHA01426_bin.102.fa.gz,146_3,0.020000000000000018,average,fastANI,146
EHA00659_bin.42.fa.gz,146_4,0.020000000000000018,average,fastANI,146
EHA02869_bin.133.fa.gz,146_4,0.020000000000000018,average,fastANI,146
EHA00726_bin.30.fa.gz,146_5,0.020000000000000018,average,fastANI,146
EHA03380_bin.11.fa.gz,146_5,0.020000000000000018,average,fastANI,146
EHA03694_bin.194.fa.gz,146_6,0.020000000000000018,average,fastANI,146
EHA03755_bin.364.fa.gz,146_7,0.020000000000000018,average,fastANI,146
EHA00657_bin.18.fa.gz,147_1,0.020000000000000018,average,fastANI,147
EHA02869_bin.24.fa.gz,147_1,0.020000000000000018,average,fastANI,147
EHA00651_bin.29.fa.gz,147_2,0.020000000000000018,average,fastANI,147
EHA03651_bin.26.fa.gz,147_2,0.020000000000000018,average,fastANI,147
EHA00668_bin.8.fa.gz,147_3,0.020000000000000018,average,fastANI,147
EHA03414_bin.26.fa.gz,148_1,0.020000000000000018,average,fastANI,148
EHA03426_bin.10.fa.gz,148_1,0.020000000000000018,average,fastANI,148
EHA00686_bin.8.fa.gz,148_2,0.020000000000000018,average,fastANI,148
EHA03393_bin.17.fa.gz,148_2,0.020000000000000018,average,fastANI,148
EHA03401_bin.4.fa.gz,148_3,0.020000000000000018,average,fastANI,148
EHA03417_bin.31.fa.gz,148_4,0.020000000000000018,average,fastANI,148
EHA00565_bin.1.fa.gz,149_1,0.020000000000000018,average,fastANI,149
EHA02919_bin.136.fa.gz,149_1,0.020000000000000018,average,fastANI,149
EHA03453_bin.27.fa.gz,149_1,0.020000000000000018,average,fastANI,149
EHA00805_bin.10.fa.gz,149_2,0.020000000000000018,average,fastANI,149
EHA03694_bin.590.fa.gz,149_3,0.020000000000000018,average,fastANI,149
EHA00804_bin.27.fa.gz,149_4,0.020000000000000018,average,fastANI,149
EHA03387_bin.2.fa.gz,149_4,0.020000000000000018,average,fastANI,149
EHA03592_bin.4.fa.gz,149_5,0.020000000000000018,average,fastANI,149
EHA00689_bin.2.fa.gz,149_6,0.020000000000000018,average,fastANI,149
EHA03380_bin.26.fa.gz,149_7,0.020000000000000018,average,fastANI,149
EHA01415_bin.35.fa.gz,149_8,0.020000000000000018,average,fastANI,149
EHA03375_bin.23.fa.gz,149_8,0.020000000000000018,average,fastANI,149
EHA01421_bin.10.fa.gz,149_9,0.020000000000000018,average,fastANI,149
EHA00655_bin.1.fa.gz,149_10,0.020000000000000018,average,fastANI,149
EHA03584_bin.3.fa.gz,149_11,0.020000000000000018,average,fastANI,149
EHA01409_bin.26.fa.gz,150_1,0.020000000000000018,average,fastANI,150
EHA03449_bin.34.fa.gz,150_1,0.020000000000000018,average,fastANI,150
EHA01415_bin.104.fa.gz,151_1,0.020000000000000018,average,fastANI,151
EHA03651_bin.376.fa.gz,151_1,0.020000000000000018,average,fastANI,151
EHA00659_bin.23.fa.gz,152_1,0.020000000000000018,average,fastANI,152
EHA02869_bin.87.fa.gz,152_1,0.020000000000000018,average,fastANI,152
EHA01447_bin.25.fa.gz,153_1,0.020000000000000018,average,fastANI,153
EHA03396_bin.16.fa.gz,153_1,0.020000000000000018,average,fastANI,153
EHA03417_bin.26.fa.gz,153_1,0.020000000000000018,average,fastANI,153
EHA03413_bin.4.fa.gz,153_2,0.020000000000000018,average,fastANI,153
EHA03426_bin.18.fa.gz,153_3,0.020000000000000018,average,fastANI,153
EHA01426_bin.108.fa.gz,154_1,0.020000000000000018,average,fastANI,154
EHA03651_bin.513.fa.gz,154_1,0.020000000000000018,average,fastANI,154
EHA01439_bin.6.fa.gz,154_2,0.020000000000000018,average,fastANI,154
EHA03694_bin.652.fa.gz,154_2,0.020000000000000018,average,fastANI,154
EHA03755_bin.386.fa.gz,154_2,0.020000000000000018,average,fastANI,154
EHA03588_bin.31.fa.gz,154_3,0.020000000000000018,average,fastANI,154
EHA03407_bin.2.fa.gz,155_1,0.020000000000000018,average,fastANI,155
EHA03424_bin.25.fa.gz,155_2,0.020000000000000018,average,fastANI,155
EHA00655_bin.10.fa.gz,155_3,0.020000000000000018,average,fastANI,155
EHA00722_bin.34.fa.gz,155_3,0.020000000000000018,average,fastANI,155
EHA00688_bin.33.fa.gz,155_4,0.020000000000000018,average,fastANI,155
EHA03388_bin.6.fa.gz,155_4,0.020000000000000018,average,fastANI,155
EHA03408_bin.2.fa.gz,155_4,0.020000000000000018,average,fastANI,155
EHA03392_bin.23.fa.gz,155_5,0.020000000000000018,average,fastANI,155
EHA01824_bin.15.fa.gz,155_6,0.020000000000000018,average,fastANI,155
EHA01823_bin.2.fa.gz,155_7,0.020000000000000018,average,fastANI,155
EHA00670_bin.12.fa.gz,155_8,0.020000000000000018,average,fastANI,155
EHA03651_bin.496.fa.gz,155_8,0.020000000000000018,average,fastANI,155
EHA00652_bin.13.fa.gz,155_9,0.020000000000000018,average,fastANI,155
EHA00563_bin.51.fa.gz,155_10,0.020000000000000018,average,fastANI,155
EHA01409_bin.105.fa.gz,155_10,0.020000000000000018,average,fastANI,155
EHA03586_bin.32.fa.gz,155_10,0.020000000000000018,average,fastANI,155
EHA03781_bin.506.fa.gz,155_10,0.020000000000000018,average,fastANI,155
EHA03442_bin.32.fa.gz,155_11,0.020000000000000018,average,fastANI,155
EHA03694_bin.602.fa.gz,156_1,0.020000000000000018,average,fastANI,156
EHA03755_bin.374.fa.gz,156_1,0.020000000000000018,average,fastANI,156
EHA03781_bin.28.fa.gz,156_1,0.020000000000000018,average,fastANI,156
EHA03651_bin.459.fa.gz,156_2,0.020000000000000018,average,fastANI,156
EHA01439_bin.49.fa.gz,157_1,0.020000000000000018,average,fastANI,157
EHA03755_bin.256.fa.gz,157_2,0.020000000000000018,average,fastANI,157
EHA00646_bin.11.fa.gz,157_3,0.020000000000000018,average,fastANI,157
EHA01404_bin.90.fa.gz,157_3,0.020000000000000018,average,fastANI,157
EHA00724_bin.15.fa.gz,157_4,0.020000000000000018,average,fastANI,157
EHA03424_bin.28.fa.gz,157_5,0.020000000000000018,average,fastANI,157
EHA00652_bin.18.fa.gz,157_6,0.020000000000000018,average,fastANI,157
EHA03373_bin.10.fa.gz,157_7,0.020000000000000018,average,fastANI,157
EHA03651_bin.359.fa.gz,157_8,0.020000000000000018,average,fastANI,157
EHA01421_bin.79.fa.gz,158_1,0.020000000000000018,average,fastANI,158
EHA01426_bin.32.fa.gz,158_2,0.020000000000000018,average,fastANI,158
EHA02919_bin.60.fa.gz,158_3,0.020000000000000018,average,fastANI,158
EHA03694_bin.606.fa.gz,158_3,0.020000000000000018,average,fastANI,158
EHA03781_bin.574.fa.gz,158_4,0.020000000000000018,average,fastANI,158
EHA02915_bin.79.fa.gz,158_5,0.020000000000000018,average,fastANI,158
EHA03755_bin.346.fa.gz,158_6,0.020000000000000018,average,fastANI,158
EHA01415_bin.83.fa.gz,158_7,0.020000000000000018,average,fastANI,158
EHA03408_bin.52.fa.gz,159_0,0.020000000000000018,average,fastANI,159
EHA03781_bin.723.fa.gz,160_0,0.020000000000000018,average,fastANI,160
EHA00651_bin.32.fa.gz,161_1,0.020000000000000018,average,fastANI,161
EHA00727_bin.6.fa.gz,161_1,0.020000000000000018,average,fastANI,161
EHA01439_bin.26.fa.gz,161_1,0.020000000000000018,average,fastANI,161
EHA03376_bin.19.fa.gz,161_1,0.020000000000000018,average,fastANI,161
EHA03430_bin.23.fa.gz,161_1,0.020000000000000018,average,fastANI,161
EHA03694_bin.422.fa.gz,161_1,0.020000000000000018,average,fastANI,161
EHA03755_bin.164.fa.gz,162_1,0.020000000000000018,average,fastANI,162
EHA03781_bin.423.fa.gz,162_2,0.020000000000000018,average,fastANI,162
EHA03781_bin.424.fa.gz,163_0,0.020000000000000018,average,fastANI,163
EHA01404_bin.52.fa.gz,164_1,0.020000000000000018,average,fastANI,164
EHA03755_bin.370.fa.gz,164_2,0.020000000000000018,average,fastANI,164
EHA01443_bin.95.fa.gz,164_3,0.020000000000000018,average,fastANI,164
EHA03651_bin.501.fa.gz,164_4,0.020000000000000018,average,fastANI,164
EHA00565_bin.29.fa.gz,164_5,0.020000000000000018,average,fastANI,164
EHA02915_bin.45.fa.gz,164_5,0.020000000000000018,average,fastANI,164
EHA03448_bin.34.fa.gz,164_6,0.020000000000000018,average,fastANI,164
EHA01409_bin.87.fa.gz,164_7,0.020000000000000018,average,fastANI,164
EHA02919_bin.176.fa.gz,164_7,0.020000000000000018,average,fastANI,164
EHA03781_bin.639.fa.gz,164_8,0.020000000000000018,average,fastANI,164
EHA03694_bin.604.fa.gz,164_9,0.020000000000000018,average,fastANI,164
EHA03694_bin.588.fa.gz,165_1,0.020000000000000018,average,fastANI,165
EHA03755_bin.408.fa.gz,165_2,0.020000000000000018,average,fastANI,165
EHA00565_bin.18.fa.gz,166_1,0.020000000000000018,average,fastANI,166
EHA02915_bin.33.fa.gz,166_1,0.020000000000000018,average,fastANI,166
EHA02919_bin.175.fa.gz,166_2,0.020000000000000018,average,fastANI,166
EHA01825_bin.12.fa.gz,167_1,0.020000000000000018,average,fastANI,167
EHA03378_bin.21.fa.gz,167_1,0.020000000000000018,average,fastANI,167
EHA03419_bin.22.fa.gz,167_1,0.020000000000000018,average,fastANI,167
EHA00650_bin.7.fa.gz,167_2,0.020000000000000018,average,fastANI,167
EHA00671_bin.13.fa.gz,167_3,0.020000000000000018,average,fastANI,167
EHA00657_bin.7.fa.gz,167_4,0.020000000000000018,average,fastANI,167
EHA03375_bin.4.fa.gz,167_5,0.020000000000000018,average,fastANI,167
EHA03409_bin.22.fa.gz,167_6,0.020000000000000018,average,fastANI,167
EHA03446_bin.13.fa.gz,167_7,0.020000000000000018,average,fastANI,167
EHA00669_bin.3.fa.gz,168_1,0.020000000000000018,average,fastANI,168
EHA00719_bin.25.fa.gz,168_1,0.020000000000000018,average,fastANI,168
EHA03450_bin.29.fa.gz,168_1,0.020000000000000018,average,fastANI,168
EHA03694_bin.648.fa.gz,168_1,0.020000000000000018,average,fastANI,168
EHA03433_bin.21.fa.gz,168_2,0.020000000000000018,average,fastANI,168
EHA00648_bin.13.fa.gz,168_3,0.020000000000000018,average,fastANI,168
EHA03433_bin.17.fa.gz,169_1,0.020000000000000018,average,fastANI,169
EHA03442_bin.30.fa.gz,169_2,0.020000000000000018,average,fastANI,169
EHA00564_bin.12.fa.gz,169_3,0.020000000000000018,average,fastANI,169
EHA00565_bin.13.fa.gz,169_3,0.020000000000000018,average,fastANI,169
EHA02915_bin.106.fa.gz,169_3,0.020000000000000018,average,fastANI,169
EHA03440_bin.42.fa.gz,169_4,0.020000000000000018,average,fastANI,169
EHA03450_bin.14.fa.gz,169_5,0.020000000000000018,average,fastANI,169
EHA03431_bin.56.fa.gz,169_6,0.020000000000000018,average,fastANI,169
EHA00724_bin.20.fa.gz,169_7,0.020000000000000018,average,fastANI,169
EHA03445_bin.56.fa.gz,169_8,0.020000000000000018,average,fastANI,169
EHA03451_bin.4.fa.gz,169_9,0.020000000000000018,average,fastANI,169
EHA02919_bin.95.fa.gz,169_10,0.020000000000000018,average,fastANI,169
EHA00646_bin.3.fa.gz,169_11,0.020000000000000018,average,fastANI,169
EHA01409_bin.56.fa.gz,169_12,0.020000000000000018,average,fastANI,169
EHA00689_bin.13.fa.gz,169_13,0.020000000000000018,average,fastANI,169
EHA03392_bin.22.fa.gz,169_14,0.020000000000000018,average,fastANI,169
EHA01823_bin.6.fa.gz,169_15,0.020000000000000018,average,fastANI,169
EHA03406_bin.3.fa.gz,169_16,0.020000000000000018,average,fastANI,169
EHA01824_bin.14.fa.gz,169_17,0.020000000000000018,average,fastANI,169
EHA03694_bin.523.fa.gz,169_18,0.020000000000000018,average,fastANI,169
EHA03435_bin.38.fa.gz,170_0,0.020000000000000018,average,fastANI,170
EHA00691_bin.5.fa.gz,171_1,0.020000000000000018,average,fastANI,171
EHA03386_bin.33.fa.gz,171_1,0.020000000000000018,average,fastANI,171
EHA01826_bin.56.fa.gz,171_2,0.020000000000000018,average,fastANI,171
EHA01443_bin.100.fa.gz,171_3,0.020000000000000018,average,fastANI,171
EHA03423_bin.45.fa.gz,171_4,0.020000000000000018,average,fastANI,171
EHA02919_bin.180.fa.gz,171_5,0.020000000000000018,average,fastANI,171
EHA03781_bin.26.fa.gz,171_6,0.020000000000000018,average,fastANI,171
EHA01404_bin.101.fa.gz,171_7,0.020000000000000018,average,fastANI,171
EHA03440_bin.3.fa.gz,171_8,0.020000000000000018,average,fastANI,171
EHA01409_bin.90.fa.gz,171_9,0.020000000000000018,average,fastANI,171
EHA01415_bin.93.fa.gz,172_1,0.020000000000000018,average,fastANI,172
EHA03651_bin.244.fa.gz,172_1,0.020000000000000018,average,fastANI,172
EHA02869_bin.12.fa.gz,172_2,0.020000000000000018,average,fastANI,172
EHA03384_bin.6.fa.gz,172_3,0.020000000000000018,average,fastANI,172
EHA03781_bin.154.fa.gz,172_4,0.020000000000000018,average,fastANI,172
EHA00805_bin.44.fa.gz,172_5,0.020000000000000018,average,fastANI,172
EHA03755_bin.388.fa.gz,172_6,0.020000000000000018,average,fastANI,172
EHA03418_bin.18.fa.gz,172_7,0.020000000000000018,average,fastANI,172
EHA03377_bin.16.fa.gz,172_8,0.020000000000000018,average,fastANI,172
EHA03423_bin.56.fa.gz,172_9,0.020000000000000018,average,fastANI,172
EHA03373_bin.6.fa.gz,172_10,0.020000000000000018,average,fastANI,172
EHA03755_bin.405.fa.gz,173_1,0.020000000000000018,average,fastANI,173
EHA03781_bin.763.fa.gz,173_2,0.020000000000000018,average,fastANI,173
EHA03447_bin.42.fa.gz,173_3,0.020000000000000018,average,fastANI,173
EHA02915_bin.127.fa.gz,174_1,0.020000000000000018,average,fastANI,174
EHA02919_bin.122.fa.gz,174_2,0.020000000000000018,average,fastANI,174
EHA01421_bin.22.fa.gz,174_3,0.020000000000000018,average,fastANI,174
EHA01426_bin.54.fa.gz,174_4,0.020000000000000018,average,fastANI,174
EHA01439_bin.48.fa.gz,174_5,0.020000000000000018,average,fastANI,174
EHA03694_bin.582.fa.gz,174_6,0.020000000000000018,average,fastANI,174
EHA01415_bin.39.fa.gz,175_1,0.020000000000000018,average,fastANI,175
EHA03418_bin.22.fa.gz,175_2,0.020000000000000018,average,fastANI,175
EHA01432_bin.50.fa.gz,175_3,0.020000000000000018,average,fastANI,175
EHA03390_bin.29.fa.gz,175_4,0.020000000000000018,average,fastANI,175
EHA00669_bin.23.fa.gz,176_1,0.020000000000000018,average,fastANI,176
EHA02919_bin.290.fa.gz,176_2,0.020000000000000018,average,fastANI,176
EHA00725_bin.13.fa.gz,176_3,0.020000000000000018,average,fastANI,176
EHA00683_bin.3.fa.gz,176_4,0.020000000000000018,average,fastANI,176
EHA03424_bin.8.fa.gz,176_5,0.020000000000000018,average,fastANI,176
EHA00726_bin.12.fa.gz,176_6,0.020000000000000018,average,fastANI,176
EHA03586_bin.41.fa.gz,176_7,0.020000000000000018,average,fastANI,176
EHA01421_bin.83.fa.gz,176_8,0.020000000000000018,average,fastANI,176
EHA03409_bin.6.fa.gz,176_9,0.020000000000000018,average,fastANI,176
EHA00654_bin.15.fa.gz,176_10,0.020000000000000018,average,fastANI,176
EHA03374_bin.17.fa.gz,176_11,0.020000000000000018,average,fastANI,176
EHA00670_bin.16.fa.gz,176_12,0.020000000000000018,average,fastANI,176
EHA00672_bin.18.fa.gz,176_13,0.020000000000000018,average,fastANI,176
EHA01824_bin.13.fa.gz,176_14,0.020000000000000018,average,fastANI,176
EHA03379_bin.44.fa.gz,176_15,0.020000000000000018,average,fastANI,176
EHA03406_bin.13.fa.gz,176_16,0.020000000000000018,average,fastANI,176
EHA03694_bin.552.fa.gz,176_17,0.020000000000000018,average,fastANI,176
EHA03401_bin.34.fa.gz,176_18,0.020000000000000018,average,fastANI,176
EHA03418_bin.17.fa.gz,176_18,0.020000000000000018,average,fastANI,176
EHA03378_bin.40.fa.gz,176_19,0.020000000000000018,average,fastANI,176
EHA03394_bin.28.fa.gz,176_20,0.020000000000000018,average,fastANI,176
EHA00687_bin.21.fa.gz,176_21,0.020000000000000018,average,fastANI,176
EHA03415_bin.25.fa.gz,176_22,0.020000000000000018,average,fastANI,176
EHA03408_bin.20.fa.gz,176_23,0.020000000000000018,average,fastANI,176
EHA01443_bin.68.fa.gz,176_24,0.020000000000000018,average,fastANI,176
EHA03412_bin.15.fa.gz,176_25,0.020000000000000018,average,fastANI,176
